70/3,,,,,,70/6,,,,,,70/9,,,,,,70/12,,,,,,70/18,,,,,,70/24,,,,,
texp(s),gamma*(%),G*(Pa),G'(Pa),"G""(Pa)",Loss tangent,texp(s),gamma*(%),GG,G'(Pa),"G""(Pa)",Loss tangent,texp(s),gamma*(%),G*(Pa),G'(Pa),"G""(Pa)",Loss tangent,texp(s),gamma*(%),G*(Pa),G'(Pa),"G""(Pa)",Loss tangent,texp(s),gamma*(%),G*(Pa),G'(Pa),"G""(Pa)",Loss tangent,texp(s),gamma*(%),G*(Pa),G'(Pa),"G""(Pa)",Loss tangent
866.2,250.776,336.8,274,195.9,0.714963504,866.2,250.464,119,104.3,57.26,0.548993289,866.2,250.529,52.43,40.26,33.58,0.83407849,866.2,250.697,25.75,19.72,16.56,0.839756592,866.2,250.36,22.56,16.47,15.41,0.935640559,866.2,249.658,12.24,9.071,8.219,0.906074303
868.2,250.499,336.5,273.7,195.8,0.715381805,868.2,250.365,118.8,104.2,57.22,0.549136276,868.2,250.458,52.33,40.17,33.54,0.834951456,868.2,250.536,25.68,19.64,16.55,0.842668024,868.2,250.293,22.52,16.45,15.38,0.934954407,868.2,249.693,12.26,9.101,8.217,0.902867817
870.2,250.406,336.4,273.8,195.5,0.714024836,870.2,250.293,118.7,104,57.15,0.549519231,870.2,250.352,52.26,40.08,33.52,0.836327345,870.2,250.45,25.63,19.57,16.55,0.845682167,870.2,250.235,22.5,16.44,15.36,0.934306569,870.2,249.736,12.28,9.126,8.215,0.900175323
872.2,250.244,336,273.6,195,0.712719298,872.2,250.203,118.6,104,57.09,0.548942308,872.2,250.282,52.19,40.02,33.51,0.837331334,872.2,250.354,25.59,19.52,16.54,0.847336066,872.2,250.213,22.47,16.42,15.34,0.934226553,872.2,249.805,12.29,9.145,8.214,0.898195735
874.2,250.296,335.2,272.9,194.7,0.71344815,874.2,250.191,118.5,103.9,57.04,0.548989413,874.2,250.259,52.13,39.95,33.49,0.838297872,874.2,250.297,25.55,19.47,16.54,0.84951207,874.2,250.154,22.45,16.41,15.32,0.933577087,874.2,249.874,12.3,9.159,8.212,0.896604433
876.2,250.35,334.5,272.2,194.5,0.714548126,876.2,250.164,118.4,103.8,57,0.549132948,876.2,250.218,52.09,39.9,33.47,0.838847118,876.2,250.281,25.51,19.43,16.53,0.850746269,876.2,250.057,22.44,16.4,15.31,0.933536585,876.2,249.875,12.31,9.173,8.21,0.895017988
878.2,250.212,334.2,271.8,194.4,0.715231788,878.2,250.187,118.4,103.7,56.96,0.54927676,878.2,250.182,52.04,39.86,33.46,0.839438033,878.2,250.293,25.48,19.4,16.53,0.852061856,878.2,250.059,22.43,16.39,15.3,0.933496034,878.2,249.878,12.32,9.186,8.208,0.893533638
880.2,250.17,333.9,271.6,194.2,0.715022091,880.2,250.153,118.3,103.7,56.93,0.548987464,880.2,250.164,52,39.82,33.45,0.840030136,880.2,250.239,25.46,19.36,16.52,0.853305785,880.2,250.107,22.41,16.38,15.29,0.933455433,880.2,249.848,12.33,9.201,8.207,0.891968264
882.2,250.183,333.6,271.3,194,0.715075562,882.2,250.153,118.2,103.6,56.9,0.549227799,882.2,250.14,51.97,39.78,33.44,0.840623429,882.2,250.175,25.44,19.34,16.52,0.854188211,882.2,250.087,22.4,16.38,15.28,0.932844933,882.2,249.857,12.34,9.215,8.207,0.890613131
884.2,250.269,333.2,270.9,193.9,0.715762274,884.2,250.144,118.2,103.6,56.88,0.549034749,884.2,250.14,51.94,39.75,33.43,0.841006289,884.2,250.153,25.42,19.32,16.52,0.855072464,884.2,250.036,22.4,16.38,15.28,0.932844933,884.2,249.847,12.35,9.229,8.207,0.889262109
886.2,250.257,332.8,270.6,193.8,0.716186253,886.2,250.101,118.1,103.5,56.86,0.549371981,886.2,250.124,51.91,39.72,33.42,0.841389728,886.2,250.143,25.4,19.3,16.51,0.855440415,886.2,249.987,22.4,16.38,15.28,0.932844933,886.2,249.873,12.36,9.243,8.207,0.887915179
888.2,250.278,332.5,270.2,193.7,0.716876388,888.2,250.05,118.1,103.5,56.85,0.549275362,888.2,250.132,51.88,39.68,33.41,0.841985887,888.2,250.15,25.38,19.28,16.51,0.856327801,888.2,249.991,22.4,16.38,15.27,0.932234432,888.2,249.865,12.37,9.255,8.208,0.886871961
890.2,250.246,332.2,270,193.6,0.717037037,890.2,249.997,118.1,103.5,56.83,0.549082126,890.2,250.124,51.85,39.66,33.41,0.842410489,890.2,250.14,25.36,19.26,16.5,0.856697819,890.2,250.006,22.39,16.39,15.26,0.931055522,890.2,249.861,12.38,9.266,8.21,0.886034967
892.2,250.183,332,269.8,193.5,0.717197924,892.2,250.007,118.1,103.5,56.82,0.548985507,892.2,250.099,51.83,39.63,33.4,0.842795862,892.2,250.152,25.34,19.24,16.5,0.857588358,892.2,249.993,22.4,16.39,15.27,0.93166565,892.2,249.891,12.39,9.274,8.21,0.885270649
894.2,250.149,331.8,269.6,193.3,0.716988131,894.2,250.018,118.1,103.5,56.81,0.548888889,894.2,250.082,51.81,39.61,33.4,0.843221409,894.2,250.111,25.33,19.23,16.49,0.857514301,894.2,250.004,22.4,16.38,15.27,0.932234432,894.2,249.892,12.39,9.283,8.212,0.884627814
896.2,250.175,331.5,269.4,193.2,0.71714922,896.2,249.991,118,103.5,56.8,0.548792271,896.2,250.089,51.79,39.59,33.39,0.843394797,896.2,250.085,25.32,19.21,16.49,0.85840708,896.2,249.991,22.4,16.39,15.27,0.93166565,896.2,249.877,12.4,9.291,8.213,0.883973738
898.2,250.185,331.3,269.1,193.1,0.717577109,898.2,249.988,118,103.5,56.79,0.548695652,898.2,250.094,51.77,39.57,33.39,0.843821077,898.2,250.087,25.31,19.2,16.49,0.858854167,898.2,249.98,22.4,16.39,15.27,0.93166565,898.2,249.864,12.41,9.302,8.216,0.883250914
900.2,250.16,331.1,269,193.1,0.717843866,900.2,249.972,118,103.5,56.78,0.548599034,900.2,250.066,51.76,39.56,33.38,0.843781598,900.2,250.081,25.3,19.19,16.49,0.85930172,900.2,250.021,22.4,16.39,15.26,0.931055522,900.2,249.859,12.42,9.313,8.219,0.882529797
